-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 835.6645717621 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 838.1003534794 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 839.5407388210 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8285295963 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.3318796158 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.3240268230 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8285295963 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.3318796158 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.3240268230 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8285295963 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.3318796158 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.3240268230 ,
