-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 667.0440335274 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 669.0448629856 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 670.3922741413 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.0513799191 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.3858463764 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.3633108139 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 665.8520398140 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.1717991829 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.1186628342 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
