-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 757.9988193512 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 760.2726750374 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 761.7082114220 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.3263099194 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.7916333675 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.8158183098 ,
