-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 675.5745387077 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 677.5946085453 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 678.9506037235 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.7166397572 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0597889423 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.0134730339 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.6898868084 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.0332694054 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9961736202 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 666.9104766846 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.9068500996 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 668.5090892315 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-10 : 666.3454208374 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 667.3209517002 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 667.9148194790 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 666.3250610828 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.9315149784 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.9341588020 ,
-6 : 666.2774362564 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.8522901535 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.8740882874 ,3 : 0.0000000000 ,4 : 0.0000000000 ,
-6 : 666.2774362564 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.8522901535 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.8740882874 ,3 : 0.0000000000 ,4 : 0.0000000000 ,
-6 : 666.2774362564 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.8522901535 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.8740882874 ,3 : 0.0000000000 ,4 : 0.0000000000 ,
-6 : 666.2774362564 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.8522901535 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.8740882874 ,3 : 0.0000000000 ,4 : 0.0000000000 ,
-6 : 666.2774362564 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,-3 : 0.0000000000 ,-2 : 666.8522901535 ,-1 : 0.0000000000 ,0 : 0.0000000000 ,1 : 0.0000000000 ,2 : 666.8740882874 ,3 : 0.0000000000 ,4 : 0.0000000000 ,
