-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 761.5205879211 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 764.3194303513 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 765.9061212540 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.3782606125 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.9822857380 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.9448888302 ,
-14 : 667.1956310272 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.8124442101 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.7540249825 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 667.1956310272 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.8124442101 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.7540249825 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 667.1956310272 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.8124442101 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.7540249825 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
