-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1017.0693576336 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1019.7116987705 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1021.2385816574 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.5866732597 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 668.1347191334 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 669.1314518452 ,
