-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 1001.3828325272 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 1003.3772172928 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 1004.7232875824 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 666.4626972675 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.8176867962 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7923545837 ,
