-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-18 : 691.3078017235 ,-17 : 0.0000000000 ,-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 693.4416718483 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 694.8422775269 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-16 : 0.0000000000 ,-15 : 0.0000000000 ,-14 : 667.8873400688 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 669.2643268108 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 670.2431237698 ,
-14 : 666.3378751278 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.7799155712 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7947306633 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.3378751278 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.7799155712 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7947306633 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.3378751278 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.7799155712 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7947306633 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.3378751278 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.7799155712 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7947306633 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
-14 : 666.3378751278 ,-13 : 0.0000000000 ,-12 : 0.0000000000 ,-11 : 0.0000000000 ,-10 : 667.7799155712 ,-9 : 0.0000000000 ,-8 : 0.0000000000 ,-7 : 0.0000000000 ,-6 : 668.7947306633 ,-5 : 0.0000000000 ,-4 : 0.0000000000 ,
